State,Year,Quarter,District,Transaction_count,Transaction_amount,Region
tamil-nadu,2019,4,Theni ,256489,559543041.1831771,Southern Region
tamil-nadu,2019,4,Ranipet ,421689,816050436.4792322,Southern Region
tamil-nadu,2019,4,Namakkal ,559495,1234659045.041433,Southern Region
tamil-nadu,2019,4,Vellore ,1053293,1572585255.604042,Southern Region
tamil-nadu,2019,4,Thiruvarur ,169631,333129126.8343694,Southern Region
tamil-nadu,2021,1,Tiruchirappalli ,2534430,5757901187.932754,Southern Region
tamil-nadu,2021,1,Ramanathapuram ,631789,1554931692.777401,Southern Region
tamil-nadu,2021,1,Krishnagiri ,5202492,9440763059.482832,Southern Region
tamil-nadu,2021,1,Cuddalore ,1707504,3517107575.659477,Southern Region
tamil-nadu,2021,1,Kancheepuram ,7239244,10815729803.34292,Southern Region
tamil-nadu,2021,1,Tiruppur ,4975985,9855808601.269077,Southern Region
tamil-nadu,2021,1,Dharmapuri ,1935044,4467489202.169479,Southern Region
tamil-nadu,2021,1,Thoothukkudi ,1024223,2295990424.140427,Southern Region
tamil-nadu,2021,1,Thanjavur ,1422654,3220591281.6633286,Southern Region
tamil-nadu,2021,1,Madurai ,3516926,7776155489.0908375,Southern Region
tamil-nadu,2021,1,Tiruvannamalai ,1645538,3445029710.066068,Southern Region
tamil-nadu,2021,1,Salem ,5675889,12397067358.3123,Southern Region
tamil-nadu,2021,1,Nagapattinam ,689365,1537599764.657482,Southern Region
tamil-nadu,2021,1,Tirupathur ,1373386,2765064695.4234643,Southern Region
tamil-nadu,2021,1,Ariyalur ,381503,827174237.8486408,Southern Region
tamil-nadu,2021,1,Chennai ,39623781,67401706552.93741,Southern Region
tamil-nadu,2021,1,The Nilgiris ,765592,1525536741.036881,Southern Region
tamil-nadu,2021,1,Erode ,3015359,6105816825.193927,Southern Region
tamil-nadu,2021,1,Karur ,743870,1632503232.2905831,Southern Region
tamil-nadu,2021,1,Kallakkurichi ,992263,2227491859.8830943,Southern Region
tamil-nadu,2021,1,Viluppuram ,1447099,2796485186.5226912,Southern Region
tamil-nadu,2021,1,Pudukkottai ,717862,1670160006.5136101,Southern Region
tamil-nadu,2021,1,Perambalur ,362847,795881350.4264939,Southern Region
tamil-nadu,2021,1,Coimbatore ,13630124,22657497371.803448,Southern Region
tamil-nadu,2021,1,Virudhunagar ,1109562,2480352479.6040726,Southern Region
tamil-nadu,2021,1,Dindigul ,1675353,3733288913.068657,Southern Region
tamil-nadu,2021,1,Sivaganga ,803444,1871616574.155126,Southern Region
tamil-nadu,2021,1,Tenkasi ,586227,1368272015.861785,Southern Region
tamil-nadu,2021,1,Chengalpattu ,11689531,15537387199.626883,Southern Region
tamil-nadu,2021,1,Kanniyakumari ,1190574,2593569110.9656763,Southern Region
tamil-nadu,2021,1,Tirunelveli ,1143931,2464834832.450224,Southern Region
tamil-nadu,2021,1,Thiruvallur ,11085004,18895161862.27714,Southern Region
tamil-nadu,2021,1,Theni ,831827,1963096378.7153711,Southern Region
tamil-nadu,2021,1,Ranipet ,1250636,2494409737.4287553,Southern Region
tamil-nadu,2021,1,Namakkal ,1391436,3321591123.856344,Southern Region
tamil-nadu,2021,1,Vellore ,2072042,4306538176.971644,Southern Region
tamil-nadu,2021,1,Thiruvarur ,472338,1150542258.225264,Southern Region
tamil-nadu,2021,2,Tiruchirappalli ,2802791,5989876679.724473,Southern Region
tamil-nadu,2021,2,Ramanathapuram ,798185,1781472318.718889,Southern Region
tamil-nadu,2021,2,Krishnagiri ,5709389,10202810394.13458,Southern Region
tamil-nadu,2021,2,Cuddalore ,2104002,3951860482.8076982,Southern Region
tamil-nadu,2021,2,Kancheepuram ,6712965,10372666957.16897,Southern Region
tamil-nadu,2021,2,Tiruppur ,5150795,9379303653.111609,Southern Region
tamil-nadu,2021,2,Dharmapuri ,2359010,4862765621.436455,Southern Region
tamil-nadu,2021,2,Thoothukkudi ,1235343,2578339769.1596274,Southern Region
tamil-nadu,2021,2,Thanjavur ,1640555,3416074243.824894,Southern Region
tamil-nadu,2021,2,Madurai ,3953976,8300059490.344873,Southern Region
tamil-nadu,2021,2,Tiruvannamalai ,1985072,3856475911.797144,Southern Region
tamil-nadu,2021,2,Salem ,6557056,13210082950.603281,Southern Region
tamil-nadu,2021,2,Nagapattinam ,791395,1603740775.831827,Southern Region
tamil-nadu,2021,2,Tirupathur ,1664696,3096439056.007771,Southern Region
tamil-nadu,2021,2,Ariyalur ,497484,968590644.6844518,Southern Region
tamil-nadu,2021,2,Chennai ,43737916,74499227803.6517,Southern Region
tamil-nadu,2021,2,The Nilgiris ,810947,1566496075.596955,Southern Region
tamil-nadu,2021,2,Erode ,3273510,6223483781.161043,Southern Region
tamil-nadu,2021,2,Karur ,878890,1756585805.1623802,Southern Region
tamil-nadu,2021,2,Kallakkurichi ,1265522,2528572642.064455,Southern Region
tamil-nadu,2021,2,Viluppuram ,1691100,3055469304.042017,Southern Region
tamil-nadu,2021,2,Pudukkottai ,887414,1878724769.0651233,Southern Region
tamil-nadu,2021,2,Perambalur ,435091,918814447.3710897,Southern Region
tamil-nadu,2021,2,Coimbatore ,13478464,22760967333.98004,Southern Region
tamil-nadu,2021,2,Virudhunagar ,1328980,2829209746.352104,Southern Region
tamil-nadu,2021,2,Dindigul ,1926229,4084399404.4486322,Southern Region
tamil-nadu,2021,2,Sivaganga ,991039,2138901770.519409,Southern Region
tamil-nadu,2021,2,Tenkasi ,747381,1613264780.7995112,Southern Region
tamil-nadu,2021,2,Chengalpattu ,10075805,14457269251.206602,Southern Region
tamil-nadu,2021,2,Kanniyakumari ,1398479,3021399531.8626623,Southern Region
tamil-nadu,2021,2,Tirunelveli ,1372707,2810892734.1594663,Southern Region
tamil-nadu,2021,2,Thiruvallur ,10992425,19318347570.29032,Southern Region
tamil-nadu,2021,2,Theni ,1006998,2256366700.018511,Southern Region
tamil-nadu,2021,2,Ranipet ,1430560,2810335099.931938,Southern Region
tamil-nadu,2021,2,Namakkal ,1575727,3596658592.319852,Southern Region
tamil-nadu,2021,2,Vellore ,2319925,4575493116.641007,Southern Region
tamil-nadu,2021,2,Thiruvarur ,570619,1215901816.548285,Southern Region
tamil-nadu,2021,3,Tiruchirappalli ,3736365,8136231980.248919,Southern Region
tamil-nadu,2021,3,Ramanathapuram ,1028742,2349967987.748192,Southern Region
tamil-nadu,2021,3,Krishnagiri ,8122339,14578072272.70869,Southern Region
tamil-nadu,2021,3,Cuddalore ,2771525,5246388698.49807,Southern Region
tamil-nadu,2021,3,Kancheepuram ,9646258,14550143056.67613,Southern Region
tamil-nadu,2021,3,Tiruppur ,8398025,15282996499.831749,Southern Region
tamil-nadu,2021,3,Dharmapuri ,3165112,6750977106.361299,Southern Region
tamil-nadu,2021,3,Thoothukkudi ,1648598,3549683754.77584,Southern Region
tamil-nadu,2021,3,Thanjavur ,2123436,4642138035.103878,Southern Region
tamil-nadu,2021,3,Madurai ,5142737,11208939183.589071,Southern Region
tamil-nadu,2021,3,Tiruvannamalai ,2496046,5012701130.6341715,Southern Region
tamil-nadu,2021,3,Salem ,8972048,18517560410.07822,Southern Region
tamil-nadu,2021,3,Nagapattinam ,1080569,2291158512.005002,Southern Region
tamil-nadu,2021,3,Tirupathur ,2250740,4279948252.1185846,Southern Region
tamil-nadu,2021,3,Ariyalur ,658430,1302833298.380322,Southern Region
tamil-nadu,2021,3,Chennai ,60971210,100463999673.287,Southern Region
tamil-nadu,2021,3,The Nilgiris ,1147621,2226960234.278348,Southern Region
tamil-nadu,2021,3,Erode ,4668549,9015063256.621798,Southern Region
tamil-nadu,2021,3,Karur ,1215220,2538560234.489727,Southern Region
tamil-nadu,2021,3,Kallakkurichi ,1635742,3336289610.826971,Southern Region
tamil-nadu,2021,3,Viluppuram ,2157103,3952931604.134073,Southern Region
tamil-nadu,2021,3,Pudukkottai ,1151943,2522917992.224124,Southern Region
tamil-nadu,2021,3,Perambalur ,569636,1164081951.2492151,Southern Region
tamil-nadu,2021,3,Coimbatore ,20245762,33773953433.753258,Southern Region
tamil-nadu,2021,3,Virudhunagar ,1750490,3906229438.332006,Southern Region
tamil-nadu,2021,3,Dindigul ,2698900,5791216155.941603,Southern Region
tamil-nadu,2021,3,Sivaganga ,1290549,2864305904.025862,Southern Region
tamil-nadu,2021,3,Tenkasi ,974832,2236394720.440545,Southern Region
tamil-nadu,2021,3,Chengalpattu ,14140388,19685011908.63714,Southern Region
tamil-nadu,2021,3,Kanniyakumari ,1877533,4143575246.8893757,Southern Region
tamil-nadu,2021,3,Tirunelveli ,1846166,3848343515.8596597,Southern Region
tamil-nadu,2021,3,Thiruvallur ,15395149,26049988524.55871,Southern Region
tamil-nadu,2021,3,Theni ,1367368,3070541723.4354486,Southern Region
tamil-nadu,2021,3,Ranipet ,1899157,3748580002.32146,Southern Region
tamil-nadu,2021,3,Namakkal ,2234405,5151268721.204434,Southern Region
tamil-nadu,2021,3,Vellore ,3162215,6375710716.318077,Southern Region
tamil-nadu,2021,3,Thiruvarur ,716496,1641658306.340527,Southern Region
tamil-nadu,2021,4,Tiruchirappalli ,4814042,10030942198.94625,Southern Region
tamil-nadu,2021,4,Ramanathapuram ,1246669,2780827994.330324,Southern Region
tamil-nadu,2021,4,Krishnagiri ,10363352,18220873236.79904,Southern Region
tamil-nadu,2021,4,Cuddalore ,3416287,6301578485.453919,Southern Region
tamil-nadu,2021,4,Kancheepuram ,11777894,17286201190.03967,Southern Region
tamil-nadu,2021,4,Tiruppur ,11167439,18701118258.10759,Southern Region
tamil-nadu,2021,4,Dharmapuri ,4084248,8521324061.002513,Southern Region
tamil-nadu,2021,4,Thoothukkudi ,2046353,4257749141.726399,Southern Region
tamil-nadu,2021,4,Thanjavur ,2623667,5525021230.471263,Southern Region
tamil-nadu,2021,4,Madurai ,6309318,13464800515.29655,Southern Region
tamil-nadu,2021,4,Tiruvannamalai ,3112963,6154998056.425686,Southern Region
tamil-nadu,2021,4,Salem ,11783515,22754882844.82726,Southern Region
tamil-nadu,2021,4,Nagapattinam ,1340753,2671430043.215294,Southern Region
tamil-nadu,2021,4,Tirupathur ,2872662,5331962361.389108,Southern Region
tamil-nadu,2021,4,Ariyalur ,807477,1566152800.160864,Southern Region
tamil-nadu,2021,4,Chennai ,76229690,118203166308.69281,Southern Region
tamil-nadu,2021,4,The Nilgiris ,1558845,2857114042.709935,Southern Region
tamil-nadu,2021,4,Erode ,6109637,11279232350.572422,Southern Region
tamil-nadu,2021,4,Karur ,1566335,3172350948.0010552,Southern Region
tamil-nadu,2021,4,Kallakkurichi ,2028745,4010952254.763807,Southern Region
tamil-nadu,2021,4,Viluppuram ,2599072,4570490420.456165,Southern Region
tamil-nadu,2021,4,Pudukkottai ,1443125,3057748358.646205,Southern Region
tamil-nadu,2021,4,Perambalur ,725923,1433931161.9791079,Southern Region
tamil-nadu,2021,4,Coimbatore ,27081380,43635817078.19755,Southern Region
tamil-nadu,2021,4,Virudhunagar ,2263404,5079440715.649943,Southern Region
tamil-nadu,2021,4,Dindigul ,3475465,7239639952.948546,Southern Region
tamil-nadu,2021,4,Sivaganga ,1587767,3433446160.647096,Southern Region
tamil-nadu,2021,4,Tenkasi ,1188367,2702877027.924254,Southern Region
tamil-nadu,2021,4,Chengalpattu ,17730987,23840432091.35557,Southern Region
tamil-nadu,2021,4,Kanniyakumari ,2366555,5119949451.254862,Southern Region
tamil-nadu,2021,4,Tirunelveli ,2274498,4618519539.499913,Southern Region
tamil-nadu,2021,4,Thiruvallur ,19146359,31072880036.32846,Southern Region
tamil-nadu,2021,4,Theni ,1763910,3864287525.995989,Southern Region
tamil-nadu,2021,4,Ranipet ,2380328,4599239984.944193,Southern Region
tamil-nadu,2021,4,Namakkal ,2959616,6469090317.722906,Southern Region
tamil-nadu,2021,4,Vellore ,4017284,7912499851.957881,Southern Region
tamil-nadu,2021,4,Thiruvarur ,892045,1980984596.362946,Southern Region
tamil-nadu,2020,1,Tiruchirappalli ,1199094,2346754055.982828,Southern Region
tamil-nadu,2020,1,Ramanathapuram ,268096,551491648.9763203,Southern Region
tamil-nadu,2020,1,Krishnagiri ,1806032,3381602583.5674124,Southern Region
tamil-nadu,2020,1,Cuddalore ,669682,1217389579.539032,Southern Region
tamil-nadu,2020,1,Kancheepuram ,3618880,5144042351.014134,Southern Region
tamil-nadu,2020,1,Tiruppur ,1918620,3829323477.068222,Southern Region
tamil-nadu,2020,1,Dharmapuri ,710147,1428767862.8124611,Southern Region
tamil-nadu,2020,1,Thoothukkudi ,429017,812706179.7567608,Southern Region
tamil-nadu,2020,1,Thanjavur ,741474,1219035469.0939271,Southern Region
tamil-nadu,2020,1,Madurai ,1334450,2667507196.774731,Southern Region
tamil-nadu,2020,1,Tiruvannamalai ,701438,1285320071.087371,Southern Region
tamil-nadu,2020,1,Salem ,1816883,3938965855.265399,Southern Region
tamil-nadu,2020,1,Nagapattinam ,286488,547649427.1614035,Southern Region
tamil-nadu,2020,1,Tirupathur ,497274,918744039.3870187,Southern Region
tamil-nadu,2020,1,Ariyalur ,165086,313673706.1626035,Southern Region
tamil-nadu,2020,1,Chennai ,21747309,40923609646.495,Southern Region
tamil-nadu,2020,1,The Nilgiris ,286999,541866233.1436044,Southern Region
tamil-nadu,2020,1,Erode ,1099499,2216542209.891259,Southern Region
tamil-nadu,2020,1,Karur ,295868,575547948.160764,Southern Region
tamil-nadu,2020,1,Kallakkurichi ,389050,749829658.2291651,Southern Region
tamil-nadu,2020,1,Viluppuram ,597802,1047289608.22813,Southern Region
tamil-nadu,2020,1,Pudukkottai ,311955,586368876.6260985,Southern Region
tamil-nadu,2020,1,Perambalur ,145161,268745282.7205156,Southern Region
tamil-nadu,2020,1,Coimbatore ,6238270,11125605562.45218,Southern Region
tamil-nadu,2020,1,Virudhunagar ,479760,905206376.5507178,Southern Region
tamil-nadu,2020,1,Dindigul ,709993,1404557847.013685,Southern Region
tamil-nadu,2020,1,Sivaganga ,325464,668117971.0738193,Southern Region
tamil-nadu,2020,1,Tenkasi ,243203,464791849.4344314,Southern Region
tamil-nadu,2020,1,Chengalpattu ,8891884,10378205348.593521,Southern Region
tamil-nadu,2020,1,Kanniyakumari ,496514,897557961.7598515,Southern Region
tamil-nadu,2020,1,Tirunelveli ,456558,862756791.3530397,Southern Region
tamil-nadu,2020,1,Thiruvallur ,5190597,8255497494.992451,Southern Region
tamil-nadu,2020,1,Theni ,317448,663250209.0122557,Southern Region
tamil-nadu,2020,1,Ranipet ,510180,954319079.6542504,Southern Region
tamil-nadu,2020,1,Namakkal ,608364,1275350220.231666,Southern Region
tamil-nadu,2020,1,Vellore ,1236004,1793602013.134607,Southern Region
tamil-nadu,2020,1,Thiruvarur ,212930,408094487.0434287,Southern Region
tamil-nadu,2020,2,Tiruchirappalli ,1239752,2259353198.231264,Southern Region
tamil-nadu,2020,2,Ramanathapuram ,403786,661632822.2122507,Southern Region
tamil-nadu,2020,2,Krishnagiri ,1815882,2926042853.456264,Southern Region
tamil-nadu,2020,2,Cuddalore ,929530,1458835726.459226,Southern Region
tamil-nadu,2020,2,Kancheepuram ,2203060,3393883768.084097,Southern Region
tamil-nadu,2020,2,Tiruppur ,1672101,2911511483.818271,Southern Region
tamil-nadu,2020,2,Dharmapuri ,971777,1539558695.627113,Southern Region
tamil-nadu,2020,2,Thoothukkudi ,585510,938884780.0900333,Southern Region
tamil-nadu,2020,2,Thanjavur ,783386,1304374742.208425,Southern Region
tamil-nadu,2020,2,Madurai ,1479517,2674909377.665057,Southern Region
tamil-nadu,2020,2,Tiruvannamalai ,1016764,1564647529.036447,Southern Region
tamil-nadu,2020,2,Salem ,1996687,3860454261.651264,Southern Region
tamil-nadu,2020,2,Nagapattinam ,390613,608201139.5141095,Southern Region
tamil-nadu,2020,2,Tirupathur ,631124,960294057.5729526,Southern Region
tamil-nadu,2020,2,Ariyalur ,263779,410063988.6066291,Southern Region
tamil-nadu,2020,2,Chennai ,12611208,29147317644.503098,Southern Region
tamil-nadu,2020,2,The Nilgiris ,355454,581703441.9510608,Southern Region
tamil-nadu,2020,2,Erode ,1139240,2119973187.186031,Southern Region
tamil-nadu,2020,2,Karur ,382119,633428413.9921837,Southern Region
tamil-nadu,2020,2,Kallakkurichi ,607847,980428588.720606,Southern Region
tamil-nadu,2020,2,Viluppuram ,766917,1162943132.235691,Southern Region
tamil-nadu,2020,2,Pudukkottai ,459794,750888437.2587082,Southern Region
tamil-nadu,2020,2,Perambalur ,198639,329964998.7805215,Southern Region
tamil-nadu,2020,2,Coimbatore ,4598586,9331489602.73216,Southern Region
tamil-nadu,2020,2,Virudhunagar ,638466,1035203731.176052,Southern Region
tamil-nadu,2020,2,Dindigul ,875201,1467678448.642478,Southern Region
tamil-nadu,2020,2,Sivaganga ,466843,832938854.3656999,Southern Region
tamil-nadu,2020,2,Tenkasi ,393743,607997551.0017486,Southern Region
tamil-nadu,2020,2,Chengalpattu ,3911793,5672393784.752347,Southern Region
tamil-nadu,2020,2,Kanniyakumari ,642785,1002764983.2127302,Southern Region
tamil-nadu,2020,2,Tirunelveli ,595006,981716780.5785342,Southern Region
tamil-nadu,2020,2,Thiruvallur ,3872452,6511946063.8743,Southern Region
tamil-nadu,2020,2,Theni ,456942,841976234.1873717,Southern Region
tamil-nadu,2020,2,Ranipet ,609090,998988164.0633076,Southern Region
tamil-nadu,2020,2,Namakkal ,686147,1323772060.7081692,Southern Region
tamil-nadu,2020,2,Vellore ,907130,1535487877.7360191,Southern Region
tamil-nadu,2020,2,Thiruvarur ,311440,502858490.93678534,Southern Region
tamil-nadu,2020,3,Tiruchirappalli ,1609739,3502678622.794971,Southern Region
tamil-nadu,2020,3,Ramanathapuram ,450267,948111943.4278742,Southern Region
tamil-nadu,2020,3,Krishnagiri ,2701216,4989224721.359926,Southern Region
tamil-nadu,2020,3,Cuddalore ,1103451,2101118231.97526,Southern Region
tamil-nadu,2020,3,Kancheepuram ,3333347,5572087481.284177,Southern Region
tamil-nadu,2020,3,Tiruppur ,2654998,5542739051.315314,Southern Region
tamil-nadu,2020,3,Dharmapuri ,1221794,2483972861.150058,Southern Region
tamil-nadu,2020,3,Thoothukkudi ,720309,1430208948.909895,Southern Region
tamil-nadu,2020,3,Thanjavur ,932026,1944980672.518354,Southern Region
tamil-nadu,2020,3,Madurai ,2157858,4867134340.423642,Southern Region
tamil-nadu,2020,3,Tiruvannamalai ,1117986,2109539881.7810168,Southern Region
tamil-nadu,2020,3,Salem ,3016579,6990924402.004694,Southern Region
tamil-nadu,2020,3,Nagapattinam ,442833,905174369.872862,Southern Region
tamil-nadu,2020,3,Tirupathur ,767383,1468351781.254028,Southern Region
tamil-nadu,2020,3,Ariyalur ,290012,560977093.7598885,Southern Region
tamil-nadu,2020,3,Chennai ,17354210,39868873382.45007,Southern Region
tamil-nadu,2020,3,The Nilgiris ,426914,842011481.3843609,Southern Region
tamil-nadu,2020,3,Erode ,1662818,3580607368.64768,Southern Region
tamil-nadu,2020,3,Karur ,476013,959688140.4116528,Southern Region
tamil-nadu,2020,3,Kallakkurichi ,709498,1411184195.159812,Southern Region
tamil-nadu,2020,3,Viluppuram ,890428,1650714869.6221972,Southern Region
tamil-nadu,2020,3,Pudukkottai ,511066,1002875479.7404411,Southern Region
tamil-nadu,2020,3,Perambalur ,248365,486856551.58662724,Southern Region
tamil-nadu,2020,3,Coimbatore ,6742559,13861133095.484821,Southern Region
tamil-nadu,2020,3,Virudhunagar ,755042,1537205704.5032399,Southern Region
tamil-nadu,2020,3,Dindigul ,1046352,2133131071.932984,Southern Region
tamil-nadu,2020,3,Sivaganga ,560050,1214796694.780692,Southern Region
tamil-nadu,2020,3,Tenkasi ,437580,877523651.9291974,Southern Region
tamil-nadu,2020,3,Chengalpattu ,5205491,7909757202.294512,Southern Region
tamil-nadu,2020,3,Kanniyakumari ,807770,1584289202.7996361,Southern Region
tamil-nadu,2020,3,Tirunelveli ,735138,1502249272.9943452,Southern Region
tamil-nadu,2020,3,Thiruvallur ,5496010,10295422113.344238,Southern Region
tamil-nadu,2020,3,Theni ,536068,1206090412.791021,Southern Region
tamil-nadu,2020,3,Ranipet ,758850,1435344028.935311,Southern Region
tamil-nadu,2020,3,Namakkal ,878266,1988968361.8025641,Southern Region
